"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
40163710401,9294,"drug_era any time prior through 0 days relative to index: pneumococcal capsular polysaccharide type 9V vaccine",401,40163710,1,0
40163712401,9295,"drug_era any time prior through 0 days relative to index: oxfendazole",401,40163712,1,0
40163718401,9296,"drug_era any time prior through 0 days relative to index: prasugrel",401,40163718,1,0
40163731401,9297,"drug_era any time prior through 0 days relative to index: ferumoxytol",401,40163731,1,0
40164052401,9298,"drug_era any time prior through 0 days relative to index: Asenapine",401,40164052,1,0
40164826401,9299,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Uruguay-716-2007, NYMC X-175C (H3N2) strain",401,40164826,1,0
40164828401,9300,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 strain",401,40164828,1,0
40164833401,9301,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Live Attenuated, B-Brisbane-60-2008 strain",401,40164833,1,0
40164866401,9302,"drug_era any time prior through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain",401,40164866,1,0
40165636401,9303,"drug_era any time prior through 0 days relative to index: pitavastatin",401,40165636,1,0
40165678401,9304,"drug_era any time prior through 0 days relative to index: palm oil",401,40165678,1,0
40166020401,9305,"drug_era any time prior through 0 days relative to index: rimabotulinumtoxinB",401,40166020,1,0
40166035401,9306,"drug_era any time prior through 0 days relative to index: saxagliptin",401,40166035,1,0
40166571401,9307,"drug_era any time prior through 0 days relative to index: bepotastine",401,40166571,1,0
40166605401,9308,"drug_era any time prior through 0 days relative to index: influenza A-California-7-2009-(H1N1)v-like virus vaccine",401,40166605,1,0
40166881401,9309,"drug_era any time prior through 0 days relative to index: Aspergillus niger var. niger extract",401,40166881,1,0
40167025401,9310,"drug_era any time prior through 0 days relative to index: Cladosporium cladosporioides extract",401,40167025,1,4.63625188131115e-05
40167083401,9311,"drug_era any time prior through 0 days relative to index: Helminthosporium solani allergenic extract",401,40167083,1,0
40167231401,9312,"drug_era any time prior through 0 days relative to index: neurospora intermedia allergenic extract",401,40167231,1,0
40167317401,9313,"drug_era any time prior through 0 days relative to index: phoma exigua var. exigua extract",401,40167317,1,0
40167333401,9314,"drug_era any time prior through 0 days relative to index: Rhodotorula rubra allergenic extract",401,40167333,1,0
40167348401,9315,"drug_era any time prior through 0 days relative to index: Trichophyton mentagrophytes extract",401,40167348,1,7.60435148412017e-05
40167352401,9316,"drug_era any time prior through 0 days relative to index: Stemphylium solani extract",401,40167352,1,0
40167409401,9317,"drug_era any time prior through 0 days relative to index: black locust pollen extract",401,40167409,1,0
40167465401,9318,"drug_era any time prior through 0 days relative to index: dogfennel pollen extract",401,40167465,1,0
40167516401,9319,"drug_era any time prior through 0 days relative to index: plains cottonwood pollen extract",401,40167516,1,0
40167522401,9320,"drug_era any time prior through 0 days relative to index: maropitant",401,40167522,1,0
40167549401,9321,"drug_era any time prior through 0 days relative to index: prairie sagebrush pollen extract",401,40167549,1,0
40167554401,9322,"drug_era any time prior through 0 days relative to index: pazopanib",401,40167554,1,0
40167574401,9323,"drug_era any time prior through 0 days relative to index: live oak pollen extract",401,40167574,1,0
40167582401,9324,"drug_era any time prior through 0 days relative to index: ofatumumab",401,40167582,1,0
40167608401,9325,"drug_era any time prior through 0 days relative to index: Fenbendazole",401,40167608,1,0
40167646401,9326,"drug_era any time prior through 0 days relative to index: Fusarium oxysporum vasinfectum extract",401,40167646,1,0
40167658401,9327,"drug_era any time prior through 0 days relative to index: rabbit skin extract",401,40167658,1,0
40167666401,9328,"drug_era any time prior through 0 days relative to index: wheat pollen extract",401,40167666,1,0
40167672401,9329,"drug_era any time prior through 0 days relative to index: red imported fire ant allergenic extract",401,40167672,1,0
40167729401,9330,"drug_era any time prior through 0 days relative to index: southern bayberry pollen extract",401,40167729,1,0
40167733401,9331,"drug_era any time prior through 0 days relative to index: queen palm pollen extract",401,40167733,1,0
40168262401,9332,"drug_era any time prior through 0 days relative to index: firocoxib",401,40168262,1,0
40168303401,9333,"drug_era any time prior through 0 days relative to index: levoleucovorin",401,40168303,1,0
40168316401,9334,"drug_era any time prior through 0 days relative to index: nitenpyram",401,40168316,1,0
40168421401,9335,"drug_era any time prior through 0 days relative to index: Crotalus adamanteus antivenin",401,40168421,1,0
40168423401,9336,"drug_era any time prior through 0 days relative to index: Crotalus atrox antivenin",401,40168423,1,0
40168425401,9337,"drug_era any time prior through 0 days relative to index: Crotalus scutulatus antivenin",401,40168425,1,0
40168516401,9338,"drug_era any time prior through 0 days relative to index: Agkistrodon piscivorus antivenin",401,40168516,1,0
40168938401,9339,"drug_era any time prior through 0 days relative to index: ecallantide",401,40168938,1,0
40169014401,9340,"drug_era any time prior through 0 days relative to index: lufenuron",401,40169014,1,0
40169074401,9341,"drug_era any time prior through 0 days relative to index: southern ragweed pollen extract",401,40169074,1,0
40169140401,9342,"drug_era any time prior through 0 days relative to index: Cootamundra wattle pollen extract",401,40169140,1,0
40169389401,9343,"drug_era any time prior through 0 days relative to index: American chestnut allergenic extract",401,40169389,1,0
40169416401,9344,"drug_era any time prior through 0 days relative to index: Arabica coffee bean allergenic extract",401,40169416,1,0
40169420401,9345,"drug_era any time prior through 0 days relative to index: Baker's yeast allergenic extract",401,40169420,1,0
40169482401,9346,"drug_era any time prior through 0 days relative to index: Brewer's yeast allergenic extract",401,40169482,1,0
40169509401,9347,"drug_era any time prior through 0 days relative to index: California mugwort pollen extract",401,40169509,1,0
40169521401,9348,"drug_era any time prior through 0 days relative to index: Butafosfan",401,40169521,1,0
40169661401,9349,"drug_era any time prior through 0 days relative to index: Khuskia oryzae allergenic extract",401,40169661,1,0.000101318508718046
40170235401,9350,"drug_era any time prior through 0 days relative to index: Sydney golden wattle pollen extract",401,40170235,1,0
40170322401,9351,"drug_era any time prior through 0 days relative to index: amitraz",401,40170322,1,0
40170335401,9352,"drug_era any time prior through 0 days relative to index: black walnut allergenic extract",401,40170335,1,0
40170341401,9353,"drug_era any time prior through 0 days relative to index: bluefish allergenic extract",401,40170341,1,0
40170356401,9354,"drug_era any time prior through 0 days relative to index: carrot allergenic extract",401,40170356,1,0
40170360401,9355,"drug_era any time prior through 0 days relative to index: apple allergenic extract",401,40170360,1,0
40170366401,9356,"drug_era any time prior through 0 days relative to index: casein (cow milk) allergenic extract",401,40170366,1,0
40170370401,9357,"drug_era any time prior through 0 days relative to index: cashew nut allergenic extract",401,40170370,1,0
40170375401,9358,"drug_era any time prior through 0 days relative to index: apricot allergenic extract",401,40170375,1,0
40170385401,9359,"drug_era any time prior through 0 days relative to index: brazil nut allergenic extract",401,40170385,1,0
40170396401,9360,"drug_era any time prior through 0 days relative to index: artichoke allergenic extract",401,40170396,1,0
40170402401,9361,"drug_era any time prior through 0 days relative to index: asparagus allergenic extract",401,40170402,1,0
40170408401,9362,"drug_era any time prior through 0 days relative to index: celery allergenic extract",401,40170408,1,0
40170416401,9363,"drug_era any time prior through 0 days relative to index: chicken allergenic extract",401,40170416,1,0
40170420401,9364,"drug_era any time prior through 0 days relative to index: chicken feather extract",401,40170420,1,0
40170438401,9365,"drug_era any time prior through 0 days relative to index: avocado allergenic extract",401,40170438,1,0
40170444401,9366,"drug_era any time prior through 0 days relative to index: banana allergenic extract",401,40170444,1,0
40170448401,9367,"drug_era any time prior through 0 days relative to index: beef allergenic extract",401,40170448,1,0
40170452401,9368,"drug_era any time prior through 0 days relative to index: allspice allergenic extract",401,40170452,1,0
40170458401,9369,"drug_era any time prior through 0 days relative to index: almond allergenic extract",401,40170458,1,0
40170466401,9370,"drug_era any time prior through 0 days relative to index: canary feather extract",401,40170466,1,0
40170470401,9371,"drug_era any time prior through 0 days relative to index: cantaloupe allergenic extract",401,40170470,1,0
40170475401,9372,"drug_era any time prior through 0 days relative to index: dog hair extract",401,40170475,1,0
40170483401,9373,"drug_era any time prior through 0 days relative to index: dog skin extract",401,40170483,1,0
40170509401,9374,"drug_era any time prior through 0 days relative to index: domestic cow hair extract",401,40170509,1,3.35220959558466e-05
40170521401,9375,"drug_era any time prior through 0 days relative to index: domestic goat hair extract",401,40170521,1,0
40170531401,9376,"drug_era any time prior through 0 days relative to index: duck feather extract",401,40170531,1,0
40170543401,9377,"drug_era any time prior through 0 days relative to index: clam allergenic extract",401,40170543,1,0
40170549401,9378,"drug_era any time prior through 0 days relative to index: egg white (chicken) allergenic extract",401,40170549,1,0
40170553401,9379,"drug_era any time prior through 0 days relative to index: egg yolk (chicken) allergenic extract",401,40170553,1,0
40170557401,9380,"drug_era any time prior through 0 days relative to index: emodepside",401,40170557,1,0
40170576401,9381,"drug_era any time prior through 0 days relative to index: cocoa bean allergenic extract",401,40170576,1,0
40170582401,9382,"drug_era any time prior through 0 days relative to index: coconut allergenic extract",401,40170582,1,0
40170588401,9383,"drug_era any time prior through 0 days relative to index: codfish allergenic extract",401,40170588,1,0
40170592401,9384,"drug_era any time prior through 0 days relative to index: enrofloxacin",401,40170592,1,0
40170628401,9385,"drug_era any time prior through 0 days relative to index: coffee bean allergenic extract",401,40170628,1,0
40170646401,9386,"drug_era any time prior through 0 days relative to index: common wormwood pollen extract",401,40170646,1,0
40170650401,9387,"drug_era any time prior through 0 days relative to index: corn allergenic extract",401,40170650,1,0
40170656401,9388,"drug_era any time prior through 0 days relative to index: cow milk allergenic extract",401,40170656,1,0
40170660401,9389,"drug_era any time prior through 0 days relative to index: crab allergenic extract",401,40170660,1,0
40170680401,9390,"drug_era any time prior through 0 days relative to index: dalfampridine",401,40170680,1,0
40170699401,9391,"drug_era any time prior through 0 days relative to index: febantel",401,40170699,1,0
40170722401,9392,"drug_era any time prior through 0 days relative to index: dark leaved mugwort pollen extract",401,40170722,1,0
40170737401,9393,"drug_era any time prior through 0 days relative to index: nutmeg allergenic extract",401,40170737,1,0
40170741401,9394,"drug_era any time prior through 0 days relative to index: goose feather extract",401,40170741,1,0
40170751401,9395,"drug_era any time prior through 0 days relative to index: grain mill dust allergenic extract",401,40170751,1,0
40170755401,9396,"drug_era any time prior through 0 days relative to index: grain moth extract",401,40170755,1,0
40170774401,9397,"drug_era any time prior through 0 days relative to index: orange allergenic extract",401,40170774,1,0
40170786401,9398,"drug_era any time prior through 0 days relative to index: ormetoprim",401,40170786,1,0
40170808401,9399,"drug_era any time prior through 0 days relative to index: guinea pig hair extract",401,40170808,1,0
40170814401,9400,"drug_era any time prior through 0 days relative to index: kidney bean allergenic extract",401,40170814,1,0
40170818401,9401,"drug_era any time prior through 0 days relative to index: hamster skin extract",401,40170818,1,0
40170834401,9402,"drug_era any time prior through 0 days relative to index: hazelnut allergenic extract",401,40170834,1,0
40170840401,9403,"drug_era any time prior through 0 days relative to index: para grass pollen extract",401,40170840,1,0
40170848401,9404,"drug_era any time prior through 0 days relative to index: hog hair extract",401,40170848,1,0
40170854401,9405,"drug_era any time prior through 0 days relative to index: pea allergenic extract",401,40170854,1,0
40170858401,9406,"drug_era any time prior through 0 days relative to index: peach allergenic extract",401,40170858,1,0
40170862401,9407,"drug_era any time prior through 0 days relative to index: peanut allergenic extract",401,40170862,1,0
40170868401,9408,"drug_era any time prior through 0 days relative to index: pecan allergenic extract",401,40170868,1,0
40170876401,9409,"drug_era any time prior through 0 days relative to index: horse hair extract",401,40170876,1,0
40170898401,9410,"drug_era any time prior through 0 days relative to index: lima bean allergenic extract",401,40170898,1,0
40170911401,9411,"drug_era any time prior through 0 days relative to index: liraglutide",401,40170911,1,0
40170916401,9412,"drug_era any time prior through 0 days relative to index: lobster allergenic extract",401,40170916,1,0
40170929401,9413,"drug_era any time prior through 0 days relative to index: mung bean allergenic extract",401,40170929,1,0
40170937401,9414,"drug_era any time prior through 0 days relative to index: Mongolian gerbil skin allergenic extract",401,40170937,1,0
40170964401,9415,"drug_era any time prior through 0 days relative to index: English walnut allergenic extract",401,40170964,1,0
40170973401,9416,"drug_era any time prior through 0 days relative to index: European rabbit hair extract",401,40170973,1,0
40170979401,9417,"drug_era any time prior through 0 days relative to index: European rabbit skin extract",401,40170979,1,0
40171087401,9418,"drug_era any time prior through 0 days relative to index: soybean allergenic extract",401,40171087,1,0
40171093401,9419,"drug_era any time prior through 0 days relative to index: spiny pigweed pollen extract",401,40171093,1,0
40171105401,9420,"drug_era any time prior through 0 days relative to index: ponazuril",401,40171105,1,0
40171110401,9421,"drug_era any time prior through 0 days relative to index: pork allergenic extract",401,40171110,1,0
40171114401,9422,"drug_era any time prior through 0 days relative to index: rat skin extract",401,40171114,1,0
40171120401,9423,"drug_era any time prior through 0 days relative to index: strawberry allergenic extract",401,40171120,1,0
40171124401,9424,"drug_era any time prior through 0 days relative to index: string bean allergenic extract",401,40171124,1,0
40171135401,9425,"drug_era any time prior through 0 days relative to index: tuna allergenic extract",401,40171135,1,0
40171157401,9426,"drug_era any time prior through 0 days relative to index: red delicious apple allergenic extract",401,40171157,1,0
40171179401,9427,"drug_era any time prior through 0 days relative to index: white-tailed deer hair extract",401,40171179,1,0
40171183401,9428,"drug_era any time prior through 0 days relative to index: wine grape allergenic extract",401,40171183,1,0
40171218401,9429,"drug_era any time prior through 0 days relative to index: potato allergenic extract",401,40171218,1,0
40171223401,9430,"drug_era any time prior through 0 days relative to index: rice (whole grain) allergenic extract",401,40171223,1,0
40171271401,9431,"drug_era any time prior through 0 days relative to index: rye allergenic extract",401,40171271,1,0
40171275401,9432,"drug_era any time prior through 0 days relative to index: salmon allergenic extract",401,40171275,1,0
40171288401,9433,"drug_era any time prior through 0 days relative to index: tocilizumab",401,40171288,1,0
40171297401,9434,"drug_era any time prior through 0 days relative to index: tomato allergenic extract",401,40171297,1,0
40171301401,9435,"drug_era any time prior through 0 days relative to index: short ragweed pollen extract",401,40171301,1,0
40171317401,9436,"drug_era any time prior through 0 days relative to index: shrimp allergenic extract",401,40171317,1,0
40171362401,9437,"drug_era any time prior through 0 days relative to index: Concord grape allergenic extract",401,40171362,1,0
40171580401,9438,"drug_era any time prior through 0 days relative to index: Allscale pollen extract",401,40171580,1,0
40171594401,9439,"drug_era any time prior through 0 days relative to index: Atlantic cod allergenic extract",401,40171594,1,0
40171598401,9440,"drug_era any time prior through 0 days relative to index: Atlantic salmon allergenic extract",401,40171598,1,0
40171641401,9441,"drug_era any time prior through 0 days relative to index: Austrian pine pollen extract",401,40171641,1,0
40171783401,9442,"drug_era any time prior through 0 days relative to index: Scotch broom pollen extract",401,40171783,1,0
40171787401,9443,"drug_era any time prior through 0 days relative to index: Scotch pine pollen extract",401,40171787,1,0
40171925401,9444,"drug_era any time prior through 0 days relative to index: bitternut hickory pollen extract",401,40171925,1,0
40171939401,9445,"drug_era any time prior through 0 days relative to index: black pepper allergenic extract",401,40171939,1,0
40171953401,9446,"drug_era any time prior through 0 days relative to index: black-eyed pea allergenic extract",401,40171953,1,6.23415830683362e-05
40171957401,9447,"drug_era any time prior through 0 days relative to index: blackberry allergenic extract",401,40171957,1,0
40171961401,9448,"drug_era any time prior through 0 days relative to index: blue beech pollen extract",401,40171961,1,0
40171965401,9449,"drug_era any time prior through 0 days relative to index: blue spruce pollen extract",401,40171965,1,0
40171969401,9450,"drug_era any time prior through 0 days relative to index: blueberry allergenic extract",401,40171969,1,0
40171977401,9451,"drug_era any time prior through 0 days relative to index: annual bluegrass pollen extract",401,40171977,1,0
40171991401,9452,"drug_era any time prior through 0 days relative to index: cauliflower allergenic extract",401,40171991,1,0
40171995401,9453,"drug_era any time prior through 0 days relative to index: broccoli allergenic extract",401,40171995,1,0
40172000401,9454,"drug_era any time prior through 0 days relative to index: brussels sprout allergenic extract",401,40172000,1,0
40172004401,9455,"drug_era any time prior through 0 days relative to index: buckwheat allergenic extract",401,40172004,1,0
40172010401,9456,"drug_era any time prior through 0 days relative to index: bur oak pollen extract",401,40172010,1,0
40172048401,9457,"drug_era any time prior through 0 days relative to index: chesnut oak pollen extract",401,40172048,1,0
40172055401,9458,"drug_era any time prior through 0 days relative to index: basil allergenic extract",401,40172055,1,0
40172069401,9459,"drug_era any time prior through 0 days relative to index: cabbage allergenic extract",401,40172069,1,0
40172084401,9460,"drug_era any time prior through 0 days relative to index: caraway seed allergenic extract",401,40172084,1,0
40172100401,9461,"drug_era any time prior through 0 days relative to index: cinnamon allergenic extract",401,40172100,1,0
40172112401,9462,"drug_era any time prior through 0 days relative to index: clove allergenic extract",401,40172112,1,0
40172135401,9463,"drug_era any time prior through 0 days relative to index: flaxseed allergenic extract",401,40172135,1,0
40172147401,9464,"drug_era any time prior through 0 days relative to index: flounder allergenic extract",401,40172147,1,0
40172153401,9465,"drug_era any time prior through 0 days relative to index: collagenase Clostridium histolyticum",401,40172153,1,0
40172160401,9466,"drug_era any time prior through 0 days relative to index: common carp allergenic extract",401,40172160,1,0
40172198401,9467,"drug_era any time prior through 0 days relative to index: cranberry allergenic extract",401,40172198,1,0
40172202401,9468,"drug_era any time prior through 0 days relative to index: cucumber allergenic extract",401,40172202,1,0
40172206401,9469,"drug_era any time prior through 0 days relative to index: cultivated mushroom allergenic extract",401,40172206,1,0
40172218401,9470,"drug_era any time prior through 0 days relative to index: cumin allergenic extract",401,40172218,1,0
40172246401,9471,"drug_era any time prior through 0 days relative to index: date allergenic extract",401,40172246,1,0
40172250401,9472,"drug_era any time prior through 0 days relative to index: millet seed allergenic extract",401,40172250,1,0
40172254401,9473,"drug_era any time prior through 0 days relative to index: garlic allergenic extract",401,40172254,1,0
40172266401,9474,"drug_era any time prior through 0 days relative to index: loblolly pine pollen extract",401,40172266,1,0
40172270401,9475,"drug_era any time prior through 0 days relative to index: lodgepole pine pollen extract",401,40172270,1,0
40172287401,9476,"drug_era any time prior through 0 days relative to index: giant wild rye pollen extract",401,40172287,1,0
40172299401,9477,"drug_era any time prior through 0 days relative to index: ginger allergenic extract",401,40172299,1,0
40172305401,9478,"drug_era any time prior through 0 days relative to index: mulberry pollen extract",401,40172305,1,0
40172317401,9479,"drug_era any time prior through 0 days relative to index: mustard greens allergenic extract",401,40172317,1,0
40172321401,9480,"drug_era any time prior through 0 days relative to index: mustard seed allergenic extract",401,40172321,1,0
40172335401,9481,"drug_era any time prior through 0 days relative to index: grapefruit allergenic extract",401,40172335,1,0
40172352401,9482,"drug_era any time prior through 0 days relative to index: groundsel pollen extract",401,40172352,1,0
40172365401,9483,"drug_era any time prior through 0 days relative to index: iodoform",401,40172365,1,0
40172372401,9484,"drug_era any time prior through 0 days relative to index: maple leaf sycamore pollen extract",401,40172372,1,0
40172384401,9485,"drug_era any time prior through 0 days relative to index: oneseed juniper pollen extract",401,40172384,1,0
40172396401,9486,"drug_era any time prior through 0 days relative to index: haddock allergenic extract",401,40172396,1,0
40172423401,9487,"drug_era any time prior through 0 days relative to index: herring allergenic extract",401,40172423,1,0
40172441401,9488,"drug_era any time prior through 0 days relative to index: honeydew melon allergenic extract",401,40172441,1,0
40172445401,9489,"drug_era any time prior through 0 days relative to index: hops allergenic extract",401,40172445,1,0
40172449401,9490,"drug_era any time prior through 0 days relative to index: lemon allergenic extract",401,40172449,1,0
40172453401,9491,"drug_era any time prior through 0 days relative to index: lentil allergenic extract",401,40172453,1,0
40172457401,9492,"drug_era any time prior through 0 days relative to index: lettuce allergenic extract",401,40172457,1,0
40172466401,9493,"drug_era any time prior through 0 days relative to index: pear allergenic extract",401,40172466,1,0
40172485401,9494,"drug_era any time prior through 0 days relative to index: raspberry allergenic extract",401,40172485,1,0
40172492401,9495,"drug_era any time prior through 0 days relative to index: spearmint allergenic extract",401,40172492,1,0
40172504401,9496,"drug_era any time prior through 0 days relative to index: red bell pepper allergenic extract",401,40172504,1,0
40172530401,9497,"drug_era any time prior through 0 days relative to index: red pine pollen extract",401,40172530,1,0
40172534401,9498,"drug_era any time prior through 0 days relative to index: redberry juniper pollen extract",401,40172534,1,0
40172539401,9499,"drug_era any time prior through 0 days relative to index: spinach allergenic extract",401,40172539,1,0
40172543401,9500,"drug_era any time prior through 0 days relative to index: spinosad",401,40172543,1,0
40172566401,9501,"drug_era any time prior through 0 days relative to index: sugar beet allergenic extract",401,40172566,1,0
40172580401,9502,"drug_era any time prior through 0 days relative to index: sunflower seed allergenic extract",401,40172580,1,0
40172584401,9503,"drug_era any time prior through 0 days relative to index: sweet cherry allergenic extract",401,40172584,1,0
40172590401,9504,"drug_era any time prior through 0 days relative to index: sweet potato allergenic extract",401,40172590,1,0
40172594401,9505,"drug_era any time prior through 0 days relative to index: swordfish allergenic extract",401,40172594,1,0
40172600401,9506,"drug_era any time prior through 0 days relative to index: rice allergenic extract",401,40172600,1,0
40172606401,9507,"drug_era any time prior through 0 days relative to index: tamarack pollen extract",401,40172606,1,0
40172610401,9508,"drug_era any time prior through 0 days relative to index: tapioca starch allergenic extract",401,40172610,1,0
40172632401,9509,"drug_era any time prior through 0 days relative to index: safflower seed allergenic extract",401,40172632,1,0
40172636401,9510,"drug_era any time prior through 0 days relative to index: pignut hickory pollen extract",401,40172636,1,0
40172640401,9511,"drug_era any time prior through 0 days relative to index: pin oak pollen extract",401,40172640,1,0
40172644401,9512,"drug_era any time prior through 0 days relative to index: pineapple allergenic extract",401,40172644,1,0
40172670401,9513,"drug_era any time prior through 0 days relative to index: saltbush pollen extract",401,40172670,1,0
40172684401,9514,"drug_era any time prior through 0 days relative to index: onion allergenic extract",401,40172684,1,0
40172688401,9515,"drug_era any time prior through 0 days relative to index: orange pollen extract",401,40172688,1,0
40172704401,9516,"drug_era any time prior through 0 days relative to index: scallop allergenic extract",401,40172704,1,0
40172710401,9517,"drug_era any time prior through 0 days relative to index: pitch pine pollen extract",401,40172710,1,0
40172722401,9518,"drug_era any time prior through 0 days relative to index: plum allergenic extract",401,40172722,1,0
40172730401,9519,"drug_era any time prior through 0 days relative to index: sesame seed allergenic extract",401,40172730,1,0
40172774401,9520,"drug_era any time prior through 0 days relative to index: post oak pollen extract",401,40172774,1,0
40172778401,9521,"drug_era any time prior through 0 days relative to index: slash pine pollen extract",401,40172778,1,0
40172798401,9522,"drug_era any time prior through 0 days relative to index: paper birch pollen extract",401,40172798,1,0
40172802401,9523,"drug_era any time prior through 0 days relative to index: paprika allergenic extract",401,40172802,1,0
40172806401,9524,"drug_era any time prior through 0 days relative to index: parsley allergenic extract",401,40172806,1,0
40172838401,9525,"drug_era any time prior through 0 days relative to index: vanilla bean allergenic extract",401,40172838,1,0
40172846401,9526,"drug_era any time prior through 0 days relative to index: watermelon allergenic extract",401,40172846,1,0
40172858401,9527,"drug_era any time prior through 0 days relative to index: western white pine pollen extract",401,40172858,1,0
40172876401,9528,"drug_era any time prior through 0 days relative to index: white fish allergenic extract",401,40172876,1,0
40172900401,9529,"drug_era any time prior through 0 days relative to index: whole wheat allergenic extract",401,40172900,1,0
40172908401,9530,"drug_era any time prior through 0 days relative to index: yellow birch pollen extract",401,40172908,1,0
40172997401,9531,"drug_era any time prior through 0 days relative to index: Garrys oak pollen extract",401,40172997,1,0
40173046401,9532,"drug_era any time prior through 0 days relative to index: Japanese black pine pollen extract",401,40173046,1,0
40173188401,9533,"drug_era any time prior through 0 days relative to index: Malachite green",401,40173188,1,0
40173198401,9534,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine",401,40173198,1,0
40173205401,9535,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine",401,40173205,1,0
40173207401,9536,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine",401,40173207,1,0
40173209401,9537,"drug_era any time prior through 0 days relative to index: Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine",401,40173209,1,0
40173211401,9538,"drug_era any time prior through 0 days relative to index: Mexican tea pollen extract",401,40173211,1,0
40173249401,9539,"drug_era any time prior through 0 days relative to index: Oregon ash pollen extract",401,40173249,1,0
40173511401,9540,"drug_era any time prior through 0 days relative to index: Acremonium strictum allergenic extract",401,40173511,1,0
40173523401,9541,"drug_era any time prior through 0 days relative to index: Acrothecium robustum allergenic extract",401,40173523,1,0
40173533401,9542,"drug_era any time prior through 0 days relative to index: American cockroach allergenic extract",401,40173533,1,0
40173567401,9543,"drug_era any time prior through 0 days relative to index: Alternaria alternata allergenic extract",401,40173567,1,0
40173620401,9544,"drug_era any time prior through 0 days relative to index: Algal fungi allergenic extract",401,40173620,1,0
40173636401,9545,"drug_era any time prior through 0 days relative to index: Arabic gum allergenic extract",401,40173636,1,0
40173720401,9546,"drug_era any time prior through 0 days relative to index: Broad leaved paperbark pollen extract",401,40173720,1,0
40173773401,9547,"drug_era any time prior through 0 days relative to index: Candida tropicalis allergenic extract",401,40173773,1,0
40174004401,9548,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174004,1,0
40174011401,9549,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174011,1,0
40174015401,9550,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174015,1,0
40174018401,9551,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174018,1,0
40174020401,9552,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174020,1,0
40174023401,9553,"drug_era any time prior through 0 days relative to index: Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine",401,40174023,1,0
40174102401,9554,"drug_era any time prior through 0 days relative to index: carob allergenic extract",401,40174102,1,0
40174124401,9555,"drug_era any time prior through 0 days relative to index: barley (whole grain) allergenic extract",401,40174124,1,0
40174213401,9556,"drug_era any time prior through 0 days relative to index: egg (chicken) allergenic extract",401,40174213,1,0
40174252401,9557,"drug_era any time prior through 0 days relative to index: cotton fiber allergenic extract",401,40174252,1,0
40174268401,9558,"drug_era any time prior through 0 days relative to index: karaya gum allergenic extract",401,40174268,1,0
40174405401,9559,"drug_era any time prior through 0 days relative to index: orange pekoe tea allergenic extract",401,40174405,1,0
40174420401,9560,"drug_era any time prior through 0 days relative to index: pistachio nut allergenic extract",401,40174420,1,0
40174604401,9561,"drug_era any time prior through 0 days relative to index: velaglucerase alfa",401,40174604,1,0
40174671401,9562,"drug_era any time prior through 0 days relative to index: German cockroach allergenic extract",401,40174671,1,0
40175261401,9563,"drug_era any time prior through 0 days relative to index: Penicillium camemberti allergenic extract",401,40175261,1,0
40175309401,9564,"drug_era any time prior through 0 days relative to index: Paecilomyces variotii extract",401,40175309,1,0
40175341401,9565,"drug_era any time prior through 0 days relative to index: Phoma destructiva allergenic extract",401,40175341,1,0
40175460401,9566,"drug_era any time prior through 0 days relative to index: Cytarabine liposome",401,40175460,1,0
40175625401,9567,"drug_era any time prior through 0 days relative to index: Rhodotorula mucilaginosa extract",401,40175625,1,0
40175665401,9568,"drug_era any time prior through 0 days relative to index: Tetracoccosporium paxianum allergenic extract",401,40175665,1,0
40175669401,9569,"drug_era any time prior through 0 days relative to index: Stachybotrys chartarum allergenic extract",401,40175669,1,0
40175686401,9570,"drug_era any time prior through 0 days relative to index: Syncephalastrum racemosum allergenic extract",401,40175686,1,0
40175719401,9571,"drug_era any time prior through 0 days relative to index: Verticillium albo-atrum extract",401,40175719,1,0
40175734401,9572,"drug_era any time prior through 0 days relative to index: Trichoderma harzianum extract",401,40175734,1,0
